"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,29434354,99699989,1,31-JUL-18,3,"N",49,5,28,"M",2,2,"N","","",28,0
2018,29434356,99702829,1,19-JUN-18,1,"N",40,5,19,"M",1,2,"R","","",19,0
2018,32156802,107845757,1,01-DEC-18,3,"N",51,5,30,"F",1,2,"R","","",30,0
2018,32165329,107845761,1,07-DEC-18,1,"N",16,5,37,"M",1,2,"N","","",37,0
2018,30457433,102415532,1,12-AUG-18,1,"N",39,5,24,"M",1,2,"R","","",24,0
2018,30457437,102415535,1,03-AUG-18,1,"N",51,5,30,"M",2,2,"N","","",30,0
2018,30464092,102418784,1,10-SEP-18,1,"N",51,5,21,"F",1,2,"N","","",21,0
2018,30464090,102418783,1,26-SEP-18,1,"N",2,5,24,"M",1,1,"N","","",24,0
2018,30457444,102415586,1,21-NOV-18,3,"N",51,5,20,"M",1,2,"R","","",20,0
2018,30459982,102418757,1,24-JUL-18,3,"N",49,5,25,"M",1,1,"N","","",25,0
2018,30464088,102421876,1,27-SEP-18,3,"N",45,5,48,"M",1,2,"R","","",48,0
2018,30464111,102418805,1,12-NOV-18,3,"N",51,5,38,"F",1,2,"R","","",38,0
2018,30464086,102418768,1,13-AUG-18,1,"N",16,5,43,"M",1,2,"R","","",43,0
2018,30459976,102421859,1,27-AUG-18,3,"N",36,5,51,"M",1,2,"R","","",51,0
2018,30464081,102421859,2,26-AUG-18,3,"N",51,4,,"M",0,3,"R","","",,
2018,30464091,102415556,1,11-SEP-18,1,"N",51,5,28,"M",1,2,"R","","",28,0
2018,30464100,102415578,1,10-OCT-18,2,"N",51,5,32,"M",2,1,"N","","",32,0
2018,30457447,102415599,1,06-NOV-18,3,"N",51,5,30,"F",1,2,"N","","",30,0
2018,30459975,102415508,1,31-AUG-18,3,"N",51,5,42,"F",1,2,"R","","",42,0
2018,30459981,102415515,1,14-AUG-18,3,"N",45,5,24,"M",1,2,"R","","",24,0
2018,30459977,102418756,1,28-AUG-18,3,"N",45,5,29,"M",1,2,"N","","",29,0
2018,30459983,102415528,1,11-JUL-18,3,"N",27,5,43,"M",1,1,"N","","",43,0
2018,30464084,102415528,2,13-JUL-18,2,"N",53,5,15,"M",1,1,"R","R","",15,0
2018,30459985,102421871,1,24-AUG-18,1,"N",51,5,50,"M",1,1,"R","","",50,0
2018,30457435,102418766,1,07-AUG-18,1,"N",51,5,65,"M",1,2,"R","","",65,0
2018,30459992,102415554,1,24-SEP-18,1,"N",27,5,34,"F",1,2,"R","","",34,0
2018,30459994,102415557,1,11-SEP-18,1,"N",2,5,47,"F",2,1,"N","","",47,0
2018,30464093,102415558,1,09-SEP-18,1,"N",51,5,31,"M",1,1,"R","","",31,0
2018,30464096,102415567,1,15-OCT-18,3,"N",51,5,18,"M",1,3,"R","","",18,0
2018,30457442,102418789,2,16-OCT-18,3,"N",51,5,25,"M",1,2,"N","","",25,0
2018,30464097,102418789,1,16-OCT-18,3,"N",51,5,26,"M",1,2,"N","","",26,0
2018,30464104,102415583,1,08-OCT-18,1,"N",28,5,16,"M",2,2,"N","R","",16,0
2018,30460001,102415589,1,20-NOV-18,3,"N",51,5,54,"M",1,2,"R","","",54,0
2018,30464106,102415590,1,12-NOV-18,2,"N",51,5,15,"M",1,1,"R","R","",15,0
2018,30464105,102421926,1,19-NOV-18,3,"N",39,5,36,"M",2,2,"N","","",36,0
2018,30460004,102415601,1,29-NOV-18,3,"N",23,5,23,"M",2,2,"N","","",23,0
2018,30457450,102418806,1,11-NOV-18,1,"N",5,5,47,"M",1,2,"R","","",47,0
2018,30464083,102415521,1,20-APR-18,3,"N",43,5,33,"M",1,1,"R","","",33,0
2018,30457438,102421883,1,13-AUG-18,3,"N",2,5,55,"M",1,2,"N","","",55,0
2018,30464095,102415566,1,22-OCT-18,3,"N",51,5,29,"M",1,2,"R","","",29,0
2018,30459996,102421908,1,11-OCT-18,3,"N",51,5,39,"M",1,2,"R","","",39,0
2018,30459986,102415530,1,18-AUG-18,1,"N",51,5,26,"F",1,2,"R","","",26,0
2018,30464103,102421914,1,09-OCT-18,3,"N",5,5,30,"F",1,2,"N","","",30,0
2018,30460000,102421918,1,27-NOV-18,3,"N",5,5,30,"M",1,2,"N","","",30,0
2018,30464079,102421858,1,29-AUG-18,3,"N",16,5,31,"M",1,2,"R","","",31,0
2018,30464082,102421863,1,21-AUG-18,3,"N",51,5,23,"M",1,1,"N","","",23,0
2018,30459984,102415529,1,17-AUG-18,3,"N",41,5,45,"M",1,2,"R","","",45,0
