arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
24297920,83970989,1,16-575-AR,2016-10-31 00:00:00,3,N,51,5,26,M,1,1,R,,,,26,0
24298050,83971976,1,16-555-AR,2016-10-17 00:00:00,1,N,5,5,35,M,1,2,R,,,,35,0
25864605,88767036,1,16-603-AR,2016-11-17 00:00:00,2,N,45,5,42,M,1,2,N,,,,42,0
25865472,88767305,1,16-588-AR,2016-11-10 00:00:00,3,N,23,5,32,F,1,1,N,,,,32,0
25865399,88767967,2,16-563-AR,2016-10-25 00:00:00,3,N,45,5,20,M,2,2,N,,,,20,0
25864595,88767967,1,16-562-AR,2016-10-25 00:00:00,3,N,45,5,18,M,1,1,N,,,,18,0
25864610,88767041,1,16-569-AR,2016-10-28 00:00:00,3,N,51,5,23,M,1,2,R,,,,23,0
26351167,90237713,1,17-118-AR,2017-03-08 00:00:00,3,N,23,5,50,M,1,2,N,,,,50,0
26353676,90239509,1,16-544-AR,2016-10-11 00:00:00,1,N,16,5,20,M,2,1,R,,,,20,0
26353679,90239509,2,16-546-AR,2016-10-11 00:00:00,1,N,16,5,20,M,2,1,N,,,,20,0
26353680,90239509,3,16-545-AR,2016-10-11 00:00:00,1,N,48,5,19,M,2,2,N,,,,19,0
25865707,88768348,1,16-579-AR,2016-11-02 00:00:00,3,N,49,5,48,M,2,1,N,,,,48,0
26353628,90239398,2,16-642-AR,2016-12-20 00:00:00,3,N,11,5,48,M,1,2,N,,,,48,0
26353627,90239398,1,16-637-AR,2016-12-15 00:00:00,3,N,11,5,35,M,1,2,N,,,,35,0
25865406,88767992,1,16-600-AR,2016-11-15 00:00:00,3,N,40,5,35,M,1,2,N,,,,35,0
25864604,88767992,2,16-599-AR,2016-11-15 00:00:00,3,N,51,5,24,F,1,2,R,,,,24,0
25865657,88768157,1,16-594-AR,2016-11-11 00:00:00,3,N,40,5,17,M,1,2,R,R,,,17,0
25865456,88768157,2,16-592-AR,2016-11-11 00:00:00,3,N,40,5,16,M,1,2,R,R,,,16,0
25865747,88768483,1,16-581-AR,2016-11-03 00:00:00,1,N,51,5,17,M,1,2,R,R,,,17,0
25865888,88770044,1,16-627-AR,2016-12-07 00:00:00,3,N,49,5,21,M,1,1,N,,,,21,0
25865479,88767366,1,16-583-AR,2016-11-05 00:00:00,3,N,51,5,26,M,1,2,R,,,,26,0
25866659,88769038,2,16-644-AR,2016-12-20 00:00:00,3,N,51,5,18,F,1,2,N,,,,18,0
25866658,88769038,1,16-630-AR,2016-12-10 00:00:00,3,N,51,5,18,M,1,2,N,,,,18,0
25865403,88767025,1,16-602-AR,2016-11-16 00:00:00,3,N,49,5,36,M,1,2,R,,,,36,0
25865526,88768427,1,16-614-AR,2016-11-25 00:00:00,1,N,16,5,37,M,1,2,N,,,,37,0
25864566,88766835,1,16-610-AR,2016-11-20 00:00:00,3,N,40,5,31,M,1,2,R,,,,31,0
25865748,88768609,1,16-577-AR,2016-11-01 00:00:00,1,N,23,5,37,M,2,2,N,,,,37,0
25865736,88768454,1,16-596-AR,2016-11-14 00:00:00,1,N,20,5,16,M,2,1,R,R,,,16,0
26040191,89327361,2,16-598-AR,2016-11-15 00:00:00,3,N,18,5,33,M,1,2,N,,,,33,0
26040189,89327361,1,16-595-AR,2016-11-14 00:00:00,3,N,18,5,31,M,1,2,R,,,,31,0
26041019,89327498,1,17-4-AR,2017-01-03 00:00:00,3,N,2,5,59,M,1,2,R,,,,59,0
25865543,88768594,1,16-582-AR,2016-11-05 00:00:00,1,N,5,5,19,F,1,2,R,,,,19,0
25865534,88768564,1,16-601-AR,2016-11-15 00:00:00,1,N,51,5,27,F,1,2,R,,,,27,0
25865319,88767699,1,16-619-AR,2016-11-29 00:00:00,3,N,41,5,28,M,2,2,N,,,,28,0
25865547,88768485,1,16-576-AR,2016-11-01 00:00:00,1,N,23,5,27,F,1,2,N,,,,27,0
25864580,88767880,1,16-608-AR,2016-11-18 00:00:00,3,N,5,5,20,M,1,2,N,,,,20,0
25865509,88767478,1,16-618-AR,2016-11-28 00:00:00,1,N,51,5,63,M,1,2,R,,,,63,0
25865700,88768318,1,16-580-AR,2016-11-03 00:00:00,3,N,5,5,27,F,1,2,N,,,,27,0
26351880,90237558,1,17-148-AR,2017-03-27 00:00:00,3,N,51,5,36,F,1,2,N,,,,36,0
