arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
24545128,84687492,1,101185562,2016-05-05 00:00:00,3,N,16,5,31,M,1,2,R,,,,31,0
24546552,84688452,1,101158412,2016-03-02 00:00:00,2,N,16,5,28,M,1,2,R,,,,28,0
24148281,83537274,1,101159410,2016-03-04 00:00:00,1,N,35,5,47,M,1,2,R,,,,47,0
24148308,83537337,1,101160596,2016-03-08 00:00:00,1,N,21,5,24,M,1,1,R,,,,24,0
24301580,83981921,2,101166958,2016-03-23 00:00:00,1,N,45,5,27,M,1,2,R,,,,27,0
24301600,83981987,5,101167577,2016-03-24 00:00:00,2,N,16,5,17,M,1,2,R,R,,,17,0
24301445,83980382,1,101163205,2016-03-14 00:00:00,1,N,16,5,48,M,1,1,R,,,,48,0
24149520,83538637,1,101162127,2016-03-11 00:00:00,1,N,16,5,19,M,1,2,R,,,,19,0
24148474,83538685,1,101162243,2016-03-12 00:00:00,1,N,51,5,28,M,1,2,R,,,,28,0
24301489,83981607,3,101166554,2016-03-18 00:00:00,1,N,16,5,33,M,1,2,R,,,,33,0
24147984,83536624,1,101160122,2016-03-06 00:00:00,1,N,51,5,23,M,1,2,R,,,,23,0
24148007,83536671,1,101160530,2016-03-07 00:00:00,1,N,51,5,35,F,1,2,R,,,,35,0
24148008,83536671,2,101160566,2016-03-07 00:00:00,1,N,51,5,32,F,1,2,R,,,,32,0
24546064,84687392,1,101187819,2016-05-05 00:00:00,3,N,45,5,33,M,2,2,R,,,,33,0
24301957,83982169,1,101169425,2016-03-29 00:00:00,3,N,44,5,25,M,1,1,R,,,,25,0
24302695,83982200,2,101169373,2016-03-29 00:00:00,2,N,16,5,15,M,1,2,R,R,,,15,0
24302707,83982227,1,101169544,2016-03-29 00:00:00,1,N,16,5,60,M,1,,R,,,,60,0
24302731,83982281,1,101170317,2016-03-31 00:00:00,1,N,45,5,17,F,2,2,R,H,,,17,0
24413892,84308358,1,101164996,2016-03-18 00:00:00,1,N,16,5,16,M,1,2,R,H,,,16,0
24413893,84308358,3,101168330,2016-03-18 00:00:00,2,N,16,5,14,F,1,2,N,H,,,14,0
24414085,84309950,2,101169942,2016-03-30 00:00:00,1,N,35,5,18,F,1,2,R,,,,18,0
24414086,84309950,1,101169938,2016-03-30 00:00:00,1,N,35,5,18,M,1,,R,,,,18,0
24414087,84309950,4,101169946,2016-03-30 00:00:00,1,N,35,5,18,M,1,2,R,,,,18,0
24414761,84309950,3,101169945,2016-03-30 00:00:00,1,N,35,5,20,F,0,3,R,,,,20,0
24148705,83535716,1,101158075,2016-03-01 00:00:00,1,N,16,5,30,M,2,2,R,,,,30,0
24148738,83535801,1,101159775,2016-03-02 00:00:00,1,N,16,5,17,F,1,2,R,R,,,17,0
24147881,83535835,1,101158640,2016-03-03 00:00:00,1,N,46,5,24,M,1,2,R,,,,24,0
24149214,83537805,1,101158048,2016-03-01 00:00:00,1,N,16,5,23,F,1,2,R,,,,23,0
24148387,83538327,1,101161417,2016-03-10 00:00:00,1,N,51,5,24,M,0,2,R,,,,24,0
24149619,83539695,1,101162986,2016-03-14 00:00:00,1,N,21,5,34,M,2,2,R,,,,34,0
24149771,83540045,2,101164337,2016-03-17 00:00:00,1,N,39,5,17,M,1,2,R,H,,,17,0
24413786,84308087,1,101170513,2016-04-01 00:00:00,1,N,44,5,54,M,1,3,R,,,,54,0
24412854,84304872,1,101180621,2016-04-24 00:00:00,3,N,45,5,30,F,1,1,R,,,,30,0
24148788,83535911,1,101159346,2016-03-04 00:00:00,1,N,5,5,35,M,2,2,R,,,,35,0
24148810,83535481,5,101159416,2016-03-04 00:00:00,2,N,16,5,52,M,1,2,R,,,,52,0
24149363,83537371,1,101161009,2016-03-08 00:00:00,1,N,44,5,34,M,2,2,R,,,,34,0
24149564,83539591,1,101162520,2016-03-12 00:00:00,1,N,16,5,29,M,1,2,R,,,,29,0
24546108,84686445,1,101194027,2016-05-24 00:00:00,3,N,45,5,45,M,1,2,R,,,,45,0
24148792,83535914,1,101159222,2016-03-04 00:00:00,1,N,45,5,58,M,2,2,R,,,,58,0
24149544,83539560,1,101162295,2016-03-12 00:00:00,1,N,51,5,25,F,1,3,R,,,,25,0
24147879,83535827,1,101158612,2016-03-03 00:00:00,1,N,51,5,29,F,1,2,R,,,,29,0
24149479,83538416,1,101161715,2016-03-10 00:00:00,1,N,16,5,34,M,1,2,R,,,,34,0
24149572,83538727,1,101162796,2016-03-12 00:00:00,1,N,51,5,28,M,2,2,R,,,,28,0
24149613,83539679,1,101162919,2016-03-13 00:00:00,1,N,51,5,28,M,1,2,R,,,,28,0
24414679,84309635,1,101167790,2016-03-25 00:00:00,1,N,16,5,18,M,1,3,R,,,,18,0
24891825,85683246,1,101216235,2016-07-14 00:00:00,3,N,16,5,43,M,2,2,R,,,,43,0
24411953,84303959,1,101176391,2016-04-14 00:00:00,1,N,27,5,34,M,1,2,R,,,,34,0
24411972,84304007,1,101166420,2016-03-22 00:00:00,1,N,16,5,34,F,1,2,R,,,,34,0
24412846,84304007,2,101166478,2016-03-22 00:00:00,1,M,23,5,28,M,1,2,R,,,,28,0
24413780,84308069,1,101160182,2016-03-07 00:00:00,1,N,5,5,14,M,1,,R,H,,,14,0
24413525,84308069,2,101160206,2016-03-07 00:00:00,1,N,5,5,15,M,2,2,R,R,,,15,0
24413802,84307367,1,101161311,2016-03-09 00:00:00,1,N,51,5,39,M,1,2,R,,,,39,0
24147884,83535380,1,101158973,2016-03-03 00:00:00,1,N,21,5,44,M,1,1,R,,,,44,0
24147907,83535417,1,101158989,2016-03-03 00:00:00,1,N,16,5,26,M,1,2,R,,,,26,0
24147964,83536565,1,101159760,2016-03-05 00:00:00,1,N,49,5,20,M,1,2,R,,,,20,0
24148292,83537299,1,101160207,2016-03-07 00:00:00,1,N,16,5,36,M,2,2,R,,,,36,0
24148363,83537479,1,101161137,2016-03-09 00:00:00,1,N,27,5,36,M,2,2,R,,,,36,0
24148379,83538518,1,101161296,2016-03-09 00:00:00,1,N,23,5,17,M,1,1,R,H,,,17,0
24148434,83538607,1,101161915,2016-03-11 00:00:00,1,N,27,5,52,F,1,,R,,,,52,0
24149521,83538500,1,101162095,2016-03-11 00:00:00,1,N,16,5,55,M,2,2,R,,,,55,0
24148485,83538724,1,101162570,2016-03-12 00:00:00,1,N,51,5,35,M,1,2,R,,,,35,0
24148872,83536082,1,101159966,2016-03-06 00:00:00,2,N,23,5,36,F,1,2,R,,,,36,0
24148009,83536672,1,101160545,2016-03-07 00:00:00,1,N,35,5,36,M,1,2,R,,,,36,0
24148350,83537437,2,101160959,2016-03-08 00:00:00,1,N,16,5,24,F,1,2,R,,,,24,0
24148351,83537437,1,101160958,2016-03-08 00:00:00,1,N,16,5,19,M,1,1,R,,,,19,0
24148423,83538581,1,101161733,2016-03-10 00:00:00,1,N,16,5,41,M,2,2,R,,,,41,0
24412918,84304228,1,101168809,2016-03-28 00:00:00,1,N,21,5,16,M,2,2,R,R,,,16,0
24412920,84304228,2,101172667,2016-04-05 00:00:00,3,N,21,5,17,M,2,2,R,R,,,17,0
24412857,84304056,1,101178372,2016-04-19 00:00:00,3,N,51,5,45,M,1,2,R,,,,45,0
24413973,84309608,3,101167508,2016-03-25 00:00:00,1,N,16,5,31,F,1,2,R,,,,31,0
24413784,84308080,1,101159884,2016-03-06 00:00:00,1,N,46,5,42,M,2,2,R,,,,42,0
24411968,84303995,1,101171320,2016-04-03 00:00:00,3,N,45,5,25,M,1,2,R,,,,25,0
24412049,84304189,1,101168563,2016-03-28 00:00:00,1,N,51,5,31,F,1,1,R,,,,31,0
24412052,84304189,2,101179497,2016-04-21 00:00:00,3,N,51,5,31,F,1,1,R,,,,31,0
24414109,84308976,1,101170202,2016-03-31 00:00:00,1,N,16,5,21,M,1,2,N,,,,21,0
24147834,83535717,1,101158132,2016-03-02 00:00:00,1,N,16,5,24,M,1,,R,,,,24,0
24148352,83538203,1,101160957,2016-03-08 00:00:00,1,N,51,5,20,F,0,3,R,,,,20,0
24149604,83539651,1,101162855,2016-03-13 00:00:00,1,N,51,5,50,F,1,,R,,,,50,0
24412941,84304290,1,101175729,2016-04-12 00:00:00,3,N,16,5,26,M,1,2,R,,,,26,0
24412066,84304232,1,101171898,2016-04-04 00:00:00,3,N,40,5,27,M,0,2,N,,,,27,0
24546574,84689030,1,101192504,2016-05-20 00:00:00,3,N,11,5,51,M,1,2,R,,,,51,0
24148782,83535893,1,101158975,2016-03-03 00:00:00,1,N,16,5,24,M,1,2,R,,,,24,0
24148828,83535992,1,101159583,2016-03-05 00:00:00,1,N,45,5,33,M,1,2,R,,,,33,0
24149430,83538274,1,101161184,2016-03-09 00:00:00,1,N,16,5,35,M,1,1,R,,,,35,0
24149502,83538461,1,101161950,2016-03-11 00:00:00,1,N,16,5,19,M,1,2,R,,,,19,0
24149588,83539637,1,101162721,2016-03-13 00:00:00,1,N,16,5,36,F,1,2,R,,,,36,0
24148534,83538837,1,101163352,2016-03-14 00:00:00,1,N,16,5,20,M,1,2,R,,,,20,0
