"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,33439247,111971104,1,03-MAY-19,3,"N",23,5,31,"F",1,2,"R","","",31,0
2018,33448713,111971108,1,14-NOV-18,3,"C",27,5,34,"M",1,2,"R","","",34,0
2018,33453723,111966258,1,09-DEC-18,2,"N",51,5,27,"M",1,2,"R","","",27,0
2018,33439249,111971109,1,21-FEB-19,3,"C",45,5,40,"M",1,2,"R","","",40,0
2018,33439250,111965327,1,22-JAN-19,2,"N",51,5,37,"M",2,2,"R","","",37,0
2018,29348323,99414870,1,26-JAN-18,3,"N",51,5,45,"M",1,,"","","",45,0
2018,29348379,99414944,1,01-JAN-18,2,"N",27,5,24,"M",1,2,"R","","",24,0
2018,29348528,99415404,1,01-JAN-18,2,"N",27,5,36,"M",1,2,"","","",36,0
2018,29348721,99416015,1,16-JAN-18,3,"N",16,5,30,"M",1,,"R","","",30,0
2018,29348856,99416321,1,19-JAN-18,2,"C",23,5,36,"F",1,,"R","","",36,0
2018,29352807,99428057,4,16-MAR-18,1,"N",16,5,33,"M",1,,"N","","",33,0
2018,29352805,99428057,2,16-MAR-18,1,"N",16,5,29,"F",1,,"N","","",29,0
2018,29352806,99428057,3,16-MAR-18,1,"N",16,5,26,"F",1,,"N","","",26,0
2018,29350070,99419016,1,26-FEB-18,2,"C",44,5,38,"M",1,3,"R","","",38,0
2018,29349280,99417152,1,03-JAN-18,2,"N",51,5,26,"F",1,2,"","","",26,0
2018,29349453,99417692,1,10-FEB-18,2,"N",5,5,24,"M",1,2,"R","","",24,0
2018,29349454,99417692,2,10-FEB-18,1,"N",5,5,26,"F",1,2,"R","","",26,0
2018,29349537,99417939,1,05-FEB-18,1,"N",16,5,47,"M",1,2,"R","","",47,0
2018,29349543,99417944,1,20-FEB-18,3,"N",40,5,29,"M",4,,"U","","",29,0
2018,29349544,99417944,2,20-FEB-18,3,"N",40,5,25,"F",1,,"U","","",25,0
2018,29349561,99417975,1,24-JAN-18,2,"N",41,5,17,"M",1,,"R","R","",17,0
2018,29349595,99418052,1,14-FEB-18,3,"N",16,5,57,"M",1,,"N","","",57,0
2018,29349665,99418206,1,27-JAN-18,2,"N",27,5,36,"M",1,2,"R","","",36,0
2018,29352804,99428057,1,16-MAR-18,1,"N",16,5,31,"F",1,2,"N","","",31,0
2018,29352810,99428064,1,18-APR-18,3,"N",36,5,36,"M",1,,"R","","",36,0
2018,29349968,99418815,1,15-FEB-18,2,"C",23,5,37,"F",1,,"R","","",37,0
2018,29352813,99428067,1,06-APR-18,1,"N",16,5,26,"M",1,2,"R","","",26,0
2018,29352931,99428344,1,13-JAN-18,2,"C",51,5,54,"M",1,,"R","","",54,0
2018,29353032,99428651,1,05-APR-18,1,"N",51,5,40,"M",1,2,"R","","",40,0
2018,29353045,99428689,1,02-APR-18,2,"C",28,5,33,"M",1,2,"R","","",33,0
2018,29353459,99429809,1,18-JAN-18,3,"C",40,5,30,"M",1,2,"R","","",30,0
2018,29353059,99428722,1,07-APR-18,3,"C",51,5,20,"M",1,,"R","","",20,0
2018,29353062,99428730,1,07-APR-18,2,"C",51,5,26,"M",1,2,"R","","",26,0
2018,29353072,99428745,1,11-APR-18,2,"C",5,5,15,"M",1,2,"R","R","",15,0
2018,29353173,99429014,1,21-FEB-18,2,"N",27,5,26,"F",1,2,"","","",26,0
